Amazon_Product_Name,Flipkart_Product_Name,Amazon_Color,Flipkart_Color,Product_Name_Similarity,Brand_Similarity,Color_Similarity
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.59,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 23 L Grill Microwave Oven  (MG23A3515AK, BLACK)",Black,Black,0.5,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.63,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.63,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",Black,Black,0.67,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 23 L Baker Series Grill Microwave Oven with Crusty Plate  (MG23T5012CK/TL, Black)",Black,Black,0.53,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.59,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.63,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.56,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.88,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.94,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.67,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.71,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.71,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.71,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.71,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.78,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Black,"Silver, Black",0.59,1,0.71
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.53,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.68,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.59,1,0.71
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Slim Fry Convection & Grill Microwave Oven  (MC32J7035CT, Black, Grey)",Black,"Black, Grey",0.63,1,0.71
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,0.59,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.59,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.88,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.76,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.56,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.76,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.76,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.88,1,0.71
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.56,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.82,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.63,1,1
"Samsung 32 L Convection Microwave Oven (MC32A7056QT/TL, Black, Slimfry)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 23 L Grill Microwave Oven  (MG23A3515AK, BLACK)",Black,Black,0.53,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 23 L Baker Series Grill Microwave Oven with Crusty Plate  (MG23T5012CK/TL, Black)",Black,Black,0.56,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.78,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.87,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.87,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Black,"Silver, Black",0.75,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.87,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.62,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Slim Fry Convection & Grill Microwave Oven  (MC32J7035CT, Black, Grey)",Black,"Black, Grey",0.56,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.94,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.94,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.8,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QC/TL, Black)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.82,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 23 L Grill Microwave Oven  (MG23A3515AK, BLACK)",Black,Black,0.53,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 23 L Baker Series Grill Microwave Oven with Crusty Plate  (MG23T5012CK/TL, Black)",Black,Black,0.56,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.78,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.87,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.87,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.82,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Black,"Silver, Black",0.75,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.87,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.62,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Slim Fry Convection & Grill Microwave Oven  (MC32J7035CT, Black, Grey)",Black,"Black, Grey",0.56,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.62,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.94,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.94,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.8,1,0.71
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.75,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.82,1,1
"Godrej 33 L Convection Microwave Oven (GME 733 CM1 SM, Silver Mist) (52141502SD00099)","Godrej 33 L Convection & Grill Microwave Oven  (GME 733 CM1 SM, Silver)",Silver,"Silver, Black",0.87,1,0.71
IFB 34BIC1 34 L Convection Microwave Oven (Metallic Silver) BUILT IN,"IFB 20 L Convection Microwave Oven  (20BC4, Black)",BLACK,Black,0.52,1,1
IFB 34BIC1 34 L Convection Microwave Oven (Metallic Silver) BUILT IN,"IFB 28 L Convection Microwave Oven  (28BC5, Black)",BLACK,Black,0.52,1,1
IFB 34BIC1 34 L Convection Microwave Oven (Metallic Silver) BUILT IN,"IFB 25 L Convection Microwave Oven  (25BC3, Black)",BLACK,Black,0.52,1,1
IFB 34BIC1 34 L Convection Microwave Oven (Metallic Silver) BUILT IN,"IFB 25 L Convection Microwave Oven  (25BC3, Black)",BLACK,Black,0.52,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",Black,Black,0.57,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 23 L Convection Microwave Oven  (NN-CT353BFDG, Black Mirror)",Black,Black,0.6,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 27 L Convection Microwave Oven  (NN-CT645BFDG, Black)",Black,Black,0.64,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 20 L Solo Microwave Oven  (NN-ST266BFDG, BLACK)",Black,Black,0.53,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 34 L Convection Microwave Oven  (NN-CD86JBFDG, BLACK)",Black,Black,0.85,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 27 L Convection Microwave Oven  (NN-CT644MFDG, Black)",Black,Silver & Black,0.64,1,0.71
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 23 L Convection & Grill Microwave Oven  (NN-CT35MBFDG, SILVER)",Black,Black Mirror,0.5,1,0.71
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 30 L Convection Microwave Oven  (NN-CT68MBFDG, BLACK AND GREY)",Black,BLACK AND GREY,0.6,1,0.58
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 20 L Convection Microwave Oven  (NN-CT254BFDG, Black)",Black,Black,0.68,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 23 L Convection Microwave Oven  (NN-CT35LBFDG, Black Floral)",Black,Black Floral,0.64,1,0.71
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 23 L Convection Microwave Oven  (NN-CT36HBFDG, Black Mirror Floral)",Black,Black,0.6,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 27 L Convection Microwave Oven  (NN-CD674MFDG, Silver)",Black,Silver &�Black,0.53,1,0.71
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 27 L Convection Microwave Oven  (NN-CT64HBFDG, Black Mirror)",Black,Black,0.6,1,1
"Panasonic 34 L Convection Microwave Oven (NN-CD86JBFDG, Black, With Starter Kit)","Panasonic 27 L Convection Microwave Oven  (NN-CT64MBFDG, Black Mirror)",Black,"Black Mirror, Silver",0.6,1,0.58
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 20 L Solo Microwave Oven  (MS2043DB.DB1QILN, Black)",Black,Black,0.77,1,1
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 20 L Solo Microwave Oven  (MS2043BP, Black)",Black,"Purple, Black",0.71,1,0.71
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 20 L Grill Microwave Oven  (MH2044BP, Black)",Black,Black,0.57,1,1
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",Black,Black,0.57,1,1
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 28 L Convection Microwave Oven  (MC2846BV, Black)",Black,Black,0.57,1,1
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 28 L Convection Microwave Oven  (MC2886BRUM, Black)",Black,"Maroon, Black",0.57,1,1
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 28 L Convection Microwave Oven  (MC2846BG.DBKQILN, Black)",Black,Black,0.62,1,1
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)","LG 20 L Solo Microwave Oven  (MS2043DB.DB1QILN, Black)",Black,Black,0.77,1,1
